Input Data,

,
Material Data,

,
matID,Soft PE80
density,938
eDyn0degC,2.62
dEdyndT,-0.037
creepModulus,0.3
poisson,0.38

,
Pipe Data,

,
pipeID,250mm_SDR11
diameter,250
sdr,11
notchDepth,0
diameterCreepRatio,1

,
Test Setup Data,

,
fullScale,2
tempDegC,0
p0bar,5
isBackfilled,2
backfillDepth,100
backfillDensity,2200
solidInsidePipe,0.25
waterInsidePipe,0.25

,
Program Control Data,

,
outflowModelOn,2
lambda,3
solutionmethod,2
numberOfSpeedValues,50
elementsInL,10
aDotc0,0.5

,
Log number,aDotc0,Irwin Corten Force,diameterRes0,residualCrackClosure,densityratio,zetaclosure,nodeAtClosure,outflowLength,p1bar,v0,vStarRes,factor,aDotCLfactor,aDotcClfactor_backfilled,maxIterations,iterations,m[0],m[1],alpha[0],alpha[1],error,notConverged,pStarUnchoke,xUnch,pHalfStar,pStar,tStar,tStarUnchoke,simpsonIntegral,unchoked,tStarOutflow2
27,0.52,0.689812,250,0,12.589,2,21,4.66137,2.34708,3.32686,0,10.6695,1.01054,1.13272,50,11,34.0139,38.1262,8.78149,2.75373,-0.0342794,1,1.89293,1.09545,2.17354,0.984815,1.39737,0.73317,1.18573,1,2.12196e-314
28,0.52,0.689812,250,0,12.589,2,21,4.66137,2.34708,3.32686,0,10.6695,1.01054,1.13272,50,11,34.0139,38.1262,8.78149,2.75373,-0.0342794,1,1.89293,1.09545,2.17354,0.984815,1.39737,0.73317,1.18573,0,2.12196e-314
29,0.52,0.689812,250,0,12.589,2,21,4.66137,2.34708,3.32686,0,10.6695,1.01054,1.13272,50,11,34.0139,38.1262,8.78149,2.75373,-0.0342794,1,1.89293,1.09545,2.17354,3.34708,0,0.73317,0,0,2.12196e-314
30,0.52,0.689812,250,0,12.589,2,21,4.66137,2.34708,3.32686,0,10.6695,1.01054,1.13272,50,11,34.0139,38.1262,8.78149,2.75373,-0.0342794,1,1.89293,1.09545,2.17354,0.984815,1.39737,0.73317,1.18573,1,2.12196e-314
31,0.52,0.689812,250,0,12.589,2,21,4.83248,2.34708,3.8429,0,10.6695,1.01054,1.13272,50,12,34.0139,38.1262,8.78149,2.75373,-0.0342794,0,1.89293,1.09545,2.17354,0.984815,1.39737,0.73317,1.18573,1,2.12196e-314
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.54,0.689812,250,0,12.589,2,20,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,12,34.0139,38.1262,8.78149,2.75373,-0.0342794,0,0,0,0,0,0,0,0,0,0
5,0.54,0.689812,250,0,12.589,2,20,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,0,5.78248,6.53578,5.8647,1.82639,0,1,0,0,0,0,0,0,0,0,0
6,0.54,0.689812,250,0,12.589,2,23,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,1,5.78248,6.53578,5.8647,1.82639,0.294365,1,0,0,0,0,0,0,0,0,0
7,0.54,0.689812,250,0,12.589,2,24,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,2,5.78248,6.53578,5.8647,1.82639,0.256158,1,0,0,0,0,0,0,0,0,0
8,0.54,0.689812,250,0,12.589,2,25,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,3,5.78248,6.53578,5.8647,1.82639,0.217544,1,0,0,0,0,0,0,0,0,0
9,0.54,0.689812,250,0,12.589,2,26,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,4,5.78248,6.53578,5.8647,1.82639,0.179087,1,0,0,0,0,0,0,0,0,0
10,0.54,0.689812,250,0,12.589,2,27,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,5,5.78248,6.53578,5.8647,1.82639,0.141428,1,0,0,0,0,0,0,0,0,0
11,0.54,0.689812,250,0,12.589,2,28,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,6,5.78248,6.53578,5.8647,1.82639,0.105231,1,0,0,0,0,0,0,0,0,0
12,0.54,0.689812,250,0,12.589,2,29,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,7,5.78248,6.53578,5.8647,1.82639,0.0711261,1,0,0,0,0,0,0,0,0,0
13,0.54,0.689812,250,0,12.589,2,30,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,8,5.78248,6.53578,5.8647,1.82639,0.0396656,1,0,0,0,0,0,0,0,0,0
14,0.54,0.689812,250,0,12.589,2,31,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,9,5.78248,6.53578,5.8647,1.82639,0.0112911,1,0,0,0,0,0,0,0,0,0
15,0.54,0.689812,250,0,12.589,2,31,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,9,5.78248,6.53578,5.8647,1.82639,-0.0143444,1,0,0,0,0,0,0,0,0,0
16,0.54,0.689812,250,0,12.589,2,31,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,9,5.78248,6.53578,5.8647,1.82639,-0.0143444,1,1.89293,1.09545,2.21645,0,0,0,6.95322e-310,0,2.12196e-314
17,0.54,0.689812,250,0,12.589,2,31,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,9,5.78248,6.53578,5.8647,1.82639,-0.0143444,1,1.89293,1.09545,2.21645,3.4329,0,0,0,0,2.12196e-314
18,0.54,0.689812,250,0,12.589,2,31,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,9,5.78248,6.53578,5.8647,1.82639,-0.0143444,1,1.89293,1.09545,2.21645,0.976367,1.4399,0.767129,1.20864,1,2.12196e-314
19,0.54,0.689812,250,0,12.589,2,31,4.25208,2.4329,2.3877,0,10.6891,1.01137,1.14312,50,10,5.78248,6.53578,5.8647,1.82639,-0.0143444,1,1.89293,1.09545,2.21645,0.976367,1.4399,0.767129,1.20864,1,2.12196e-314
20,0.54,0.689812,250,0,12.589,2,31,4.25208,2.4329,2.3877,0,10.6891,1.01137,1.14312,50,10,23.3364,26.3765,8.31239,2.58865,-0.0143444,1,1.89293,1.09545,2.21645,0.976367,1.4399,0.767129,1.20864,1,2.12196e-314
21,0.54,0.689812,250,0,12.589,2,23,4.25208,2.4329,2.3877,0,10.6891,1.01137,1.14312,50,10,23.3364,26.3765,8.31239,2.58865,-0.0427264,1,1.89293,1.09545,2.21645,0.976367,1.4399,0.767129,1.20864,1,2.12196e-314
22,0.54,0.689812,250,0,12.589,2,23,4.25208,2.4329,2.3877,0,10.6891,1.01137,1.14312,50,10,23.3364,26.3765,8.31239,2.58865,-0.0427264,1,1.89293,1.09545,2.21645,0.976367,1.4399,0.767129,1.20864,0,2.12196e-314
23,0.54,0.689812,250,0,12.589,2,23,4.25208,2.4329,2.3877,0,10.6891,1.01137,1.14312,50,10,23.3364,26.3765,8.31239,2.58865,-0.0427264,1,1.89293,1.09545,2.21645,3.4329,0,0.767129,0,0,2.12196e-314
24,0.54,0.689812,250,0,12.589,2,23,4.25208,2.4329,2.3877,0,10.6891,1.01137,1.14312,50,10,23.3364,26.3765,8.31239,2.58865,-0.0427264,1,1.89293,1.09545,2.21645,0.976367,1.4399,0.767129,1.20864,1,2.12196e-314
25,0.54,0.689812,250,0,12.589,2,23,4.69444,2.4329,3.5474,0,10.6891,1.01137,1.14312,50,11,23.3364,26.3765,8.31239,2.58865,-0.0427264,1,1.89293,1.09545,2.21645,0.976367,1.4399,0.767129,1.20864,1,2.12196e-314
26,0.54,0.689812,250,0,12.589,2,23,4.69444,2.4329,3.5474,0,10.6891,1.01137,1.14312,50,11,34.6708,39.1875,9.17716,2.85796,-0.0427264,1,1.89293,1.09545,2.21645,0.976367,1.4399,0.767129,1.20864,1,2.12196e-314
27,0.54,0.689812,250,0,12.589,2,21,4.69444,2.4329,3.5474,0,10.6891,1.01137,1.14312,50,11,34.6708,39.1875,9.17716,2.85796,-0.0474135,1,1.89293,1.09545,2.21645,0.976367,1.4399,0.767129,1.20864,1,2.12196e-314
28,0.54,0.689812,250,0,12.589,2,21,4.69444,2.4329,3.5474,0,10.6891,1.01137,1.14312,50,11,34.6708,39.1875,9.17716,2.85796,-0.0474135,1,1.89293,1.09545,2.21645,0.976367,1.4399,0.767129,1.20864,0,2.12196e-314
29,0.54,0.689812,250,0,12.589,2,21,4.69444,2.4329,3.5474,0,10.6891,1.01137,1.14312,50,11,34.6708,39.1875,9.17716,2.85796,-0.0474135,1,1.89293,1.09545,2.21645,3.4329,0,0.767129,0,0,2.12196e-314
30,0.54,0.689812,250,0,12.589,2,21,4.69444,2.4329,3.5474,0,10.6891,1.01137,1.14312,50,11,34.6708,39.1875,9.17716,2.85796,-0.0474135,1,1.89293,1.09545,2.21645,0.976367,1.4399,0.767129,1.20864,1,2.12196e-314
31,0.54,0.689812,250,0,12.589,2,21,4.8692,2.4329,4.10588,0,10.6891,1.01137,1.14312,50,12,34.6708,39.1875,9.17716,2.85796,-0.0474135,0,1.89293,1.09545,2.21645,0.976367,1.4399,0.767129,1.20864,1,2.12196e-314
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.56,0.689812,250,0,12.589,2,20,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,12,34.6708,39.1875,9.17716,2.85796,-0.0474135,0,0,0,0,0,0,0,0,0,0
5,0.56,0.689812,250,0,12.589,2,20,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,0,5.72837,6.53024,6.07791,1.88092,0,1,0,0,0,0,0,0,0,0,0
6,0.56,0.689812,250,0,12.589,2,23,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,1,5.72837,6.53024,6.07791,1.88092,0.31042,1,0,0,0,0,0,0,0,0,0
7,0.56,0.689812,250,0,12.589,2,24,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,2,5.72837,6.53024,6.07791,1.88092,0.270496,1,0,0,0,0,0,0,0,0,0
8,0.56,0.689812,250,0,12.589,2,25,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,3,5.72837,6.53024,6.07791,1.88092,0.22977,1,0,0,0,0,0,0,0,0,0
9,0.56,0.689812,250,0,12.589,2,26,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,4,5.72837,6.53024,6.07791,1.88092,0.188876,1,0,0,0,0,0,0,0,0,0
10,0.56,0.689812,250,0,12.589,2,27,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,5,5.72837,6.53024,6.07791,1.88092,0.148549,1,0,0,0,0,0,0,0,0,0
11,0.56,0.689812,250,0,12.589,2,28,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,6,5.72837,6.53024,6.07791,1.88092,0.109555,1,0,0,0,0,0,0,0,0,0
12,0.56,0.689812,250,0,12.589,2,29,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,7,5.72837,6.53024,6.07791,1.88092,0.0726348,1,0,0,0,0,0,0,0,0,0
13,0.56,0.689812,250,0,12.589,2,30,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,8,5.72837,6.53024,6.07791,1.88092,0.0384422,1,0,0,0,0,0,0,0,0,0
14,0.56,0.689812,250,0,12.589,2,31,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,8,5.72837,6.53024,6.07791,1.88092,0.00750732,1,0,0,0,0,0,0,0,0,0
15,0.56,0.689812,250,0,12.589,2,31,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,8,5.72837,6.53024,6.07791,1.88092,0.00750732,1,1.89293,1.09545,2.2603,0,0,0,6.95322e-310,0,2.12196e-314
16,0.56,0.689812,250,0,12.589,2,31,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,8,5.72837,6.53024,6.07791,1.88092,0.00750732,1,1.89293,1.09545,2.2603,3.52059,0,0,0,0,2.12196e-314
17,0.56,0.689812,250,0,12.589,2,31,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,8,5.72837,6.53024,6.07791,1.88092,0.00750732,1,1.89293,1.09545,2.2603,0.968063,1.48214,0.800868,1.23108,1,2.12196e-314
18,0.56,0.689812,250,0,12.589,2,31,4.40485,2.52059,2.8489,0,10.6993,1.01223,1.15392,50,9,5.72837,6.53024,6.07791,1.88092,0.00750732,1,1.89293,1.09545,2.2603,0.968063,1.48214,0.800868,1.23108,1,2.12196e-314
19,0.56,0.689812,250,0,12.589,2,31,4.40485,2.52059,2.8489,0,10.6993,1.01223,1.15392,50,9,26.6237,30.3506,8.92408,2.76172,0.00750732,1,1.89293,1.09545,2.2603,0.968063,1.48214,0.800868,1.23108,1,2.12196e-314
20,0.56,0.689812,250,0,12.589,2,22,4.40485,2.52059,2.8489,0,10.6993,1.01223,1.15392,50,9,26.6237,30.3506,8.92408,2.76172,-0.0443891,1,1.89293,1.09545,2.2603,0.968063,1.48214,0.800868,1.23108,1,2.12196e-314
21,0.56,0.689812,250,0,12.589,2,22,4.40485,2.52059,2.8489,0,10.6993,1.01223,1.15392,50,9,26.6237,30.3506,8.92408,2.76172,-0.0443891,1,1.89293,1.09545,2.2603,0.968063,1.48214,0.800868,1.23108,0,2.12196e-314
22,0.56,0.689812,250,0,12.589,2,22,4.40485,2.52059,2.8489,0,10.6993,1.01223,1.15392,50,9,26.6237,30.3506,8.92408,2.76172,-0.0443891,1,1.89293,1.09545,2.2603,3.52059,0,0.800868,0,0,2.12196e-314
23,0.56,0.689812,250,0,12.589,2,22,4.40485,2.52059,2.8489,0,10.6993,1.01223,1.15392,50,9,26.6237,30.3506,8.92408,2.76172,-0.0443891,1,1.89293,1.09545,2.2603,0.968063,1.48214,0.800868,1.23108,1,2.12196e-314
24,0.56,0.689812,250,0,12.589,2,22,4.72949,2.52059,3.78627,0,10.6993,1.01223,1.15392,50,10,26.6237,30.3506,8.92408,2.76172,-0.0443891,1,1.89293,1.09545,2.2603,0.968063,1.48214,0.800868,1.23108,1,2.12196e-314
25,0.56,0.689812,250,0,12.589,2,22,4.72949,2.52059,3.78627,0,10.6993,1.01223,1.15392,50,10,35.3836,40.3367,9.58179,2.96526,-0.0443891,1,1.89293,1.09545,2.2603,0.968063,1.48214,0.800868,1.23108,1,2.12196e-314
26,0.56,0.689812,250,0,12.589,2,21,4.72949,2.52059,3.78627,0,10.6993,1.01223,1.15392,50,10,35.3836,40.3367,9.58179,2.96526,-0.0622102,1,1.89293,1.09545,2.2603,0.968063,1.48214,0.800868,1.23108,1,2.12196e-314
27,0.56,0.689812,250,0,12.589,2,21,4.72949,2.52059,3.78627,0,10.6993,1.01223,1.15392,50,10,35.3836,40.3367,9.58179,2.96526,-0.0622102,1,1.89293,1.09545,2.2603,0.968063,1.48214,0.800868,1.23108,0,2.12196e-314
28,0.56,0.689812,250,0,12.589,2,21,4.72949,2.52059,3.78627,0,10.6993,1.01223,1.15392,50,10,35.3836,40.3367,9.58179,2.96526,-0.0622102,1,1.89293,1.09545,2.2603,3.52059,0,0.800868,0,0,2.12196e-314
29,0.56,0.689812,250,0,12.589,2,21,4.72949,2.52059,3.78627,0,10.6993,1.01223,1.15392,50,10,35.3836,40.3367,9.58179,2.96526,-0.0622102,1,1.89293,1.09545,2.2603,0.968063,1.48214,0.800868,1.23108,1,2.12196e-314
30,0.56,0.689812,250,0,12.589,2,21,4.85774,2.52059,4.21397,0,10.6993,1.01223,1.15392,50,11,35.3836,40.3367,9.58179,2.96526,-0.0622102,0,1.89293,1.09545,2.2603,0.968063,1.48214,0.800868,1.23108,1,2.12196e-314
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.58,0.689812,250,0,12.589,2,20,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,11,35.3836,40.3367,9.58179,2.96526,-0.0622102,0,0,0,0,0,0,0,0,0,0
5,0.58,0.689812,250,0,12.589,2,20,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,0,5.67335,6.52451,6.29125,1.9358,0,1,0,0,0,0,0,0,0,0,0
6,0.58,0.689812,250,0,12.589,2,23,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,1,5.67335,6.52451,6.29125,1.9358,0.329852,1,0,0,0,0,0,0,0,0,0
7,0.58,0.689812,250,0,12.589,2,24,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,2,5.67335,6.52451,6.29125,1.9358,0.287971,1,0,0,0,0,0,0,0,0,0
8,0.58,0.689812,250,0,12.589,2,25,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,3,5.67335,6.52451,6.29125,1.9358,0.24478,1,0,0,0,0,0,0,0,0,0
9,0.58,0.689812,250,0,12.589,2,26,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,4,5.67335,6.52451,6.29125,1.9358,0.200997,1,0,0,0,0,0,0,0,0,0
10,0.58,0.689812,250,0,12.589,2,27,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,5,5.67335,6.52451,6.29125,1.9358,0.157467,1,0,0,0,0,0,0,0,0,0
11,0.58,0.689812,250,0,12.589,2,28,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,6,5.67335,6.52451,6.29125,1.9358,0.115088,1,0,0,0,0,0,0,0,0,0
12,0.58,0.689812,250,0,12.589,2,29,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,7,5.67335,6.52451,6.29125,1.9358,0.0747346,1,0,0,0,0,0,0,0,0,0
13,0.58,0.689812,250,0,12.589,2,30,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,8,5.67335,6.52451,6.29125,1.9358,0.0371914,1,0,0,0,0,0,0,0,0,0
14,0.58,0.689812,250,0,12.589,2,31,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,8,5.67335,6.52451,6.29125,1.9358,0.00310014,1,0,0,0,0,0,0,0,0,0
15,0.58,0.689812,250,0,12.589,2,31,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,8,5.67335,6.52451,6.29125,1.9358,0.00310014,1,1.89293,1.09545,2.3051,0,0,0,6.95322e-310,0,2.12196e-314
16,0.58,0.689812,250,0,12.589,2,31,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,8,5.67335,6.52451,6.29125,1.9358,0.00310014,1,1.89293,1.09545,2.3051,3.61021,0,0,0,0,2.12196e-314
17,0.58,0.689812,250,0,12.589,2,31,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,8,5.67335,6.52451,6.29125,1.9358,0.00310014,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
18,0.58,0.689812,250,0,12.589,2,31,4.40587,2.61021,2.95293,0,10.701,1.01312,1.16511,50,9,5.67335,6.52451,6.29125,1.9358,0.00310014,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
19,0.58,0.689812,250,0,12.589,2,31,4.40587,2.61021,2.95293,0,10.701,1.01312,1.16511,50,9,26.3926,30.3522,9.23948,2.84297,0.00310014,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
20,0.58,0.689812,250,0,12.589,2,22,4.40587,2.61021,2.95293,0,10.701,1.01312,1.16511,50,9,26.3926,30.3522,9.23948,2.84297,-0.053826,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
21,0.58,0.689812,250,0,12.589,2,22,4.40587,2.61021,2.95293,0,10.701,1.01312,1.16511,50,9,26.3926,30.3522,9.23948,2.84297,-0.053826,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,0,2.12196e-314
22,0.58,0.689812,250,0,12.589,2,22,4.40587,2.61021,2.95293,0,10.701,1.01312,1.16511,50,9,26.3926,30.3522,9.23948,2.84297,-0.053826,1,1.89293,1.09545,2.3051,3.61021,0,0.835033,0,0,2.12196e-314
23,0.58,0.689812,250,0,12.589,2,22,4.40587,2.61021,2.95293,0,10.701,1.01312,1.16511,50,9,26.3926,30.3522,9.23948,2.84297,-0.053826,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
24,0.58,0.689812,250,0,12.589,2,22,4.70212,2.61021,3.83091,0,10.701,1.01312,1.16511,50,10,26.3926,30.3522,9.23948,2.84297,-0.053826,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
25,0.58,0.689812,250,0,12.589,2,22,4.70212,2.61021,3.83091,0,10.701,1.01312,1.16511,50,10,34.2398,39.3767,9.86075,3.03413,-0.053826,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
26,0.58,0.689812,250,0,12.589,2,25,4.70212,2.61021,3.83091,0,10.701,1.01312,1.16511,50,11,34.2398,39.3767,9.86075,3.03413,1.6802,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
27,0.58,0.689812,250,0,12.589,2,26,4.70212,2.61021,3.83091,0,10.701,1.01312,1.16511,50,12,34.2398,39.3767,9.86075,3.03413,1.6666,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
28,0.58,0.689812,250,0,12.589,2,27,4.70212,2.61021,3.83091,0,10.701,1.01312,1.16511,50,13,34.2398,39.3767,9.86075,3.03413,1.54407,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
29,0.58,0.689812,250,0,12.589,2,28,4.70212,2.61021,3.83091,0,10.701,1.01312,1.16511,50,14,34.2398,39.3767,9.86075,3.03413,1.36609,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
30,0.58,0.689812,250,0,12.589,2,29,4.70212,2.61021,3.83091,0,10.701,1.01312,1.16511,50,15,34.2398,39.3767,9.86075,3.03413,1.16383,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
31,0.58,0.689812,250,0,12.589,2,30,4.70212,2.61021,3.83091,0,10.701,1.01312,1.16511,50,16,34.2398,39.3767,9.86075,3.03413,0.953341,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
32,0.58,0.689812,250,0,12.589,2,31,4.70212,2.61021,3.83091,0,10.701,1.01312,1.16511,50,17,34.2398,39.3767,9.86075,3.03413,0.7428,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
33,0.58,0.689812,250,0,12.589,2,32,4.70212,2.61021,3.83091,0,10.701,1.01312,1.16511,50,18,34.2398,39.3767,9.86075,3.03413,0.537453,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
34,0.58,0.689812,250,0,12.589,2,33,4.70212,2.61021,3.83091,0,10.701,1.01312,1.16511,50,19,34.2398,39.3767,9.86075,3.03413,0.3422,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
35,0.58,0.689812,250,0,12.589,2,34,4.70212,2.61021,3.83091,0,10.701,1.01312,1.16511,50,20,34.2398,39.3767,9.86075,3.03413,0.162517,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
36,0.58,0.689812,250,0,12.589,2,35,4.70212,2.61021,3.83091,0,10.701,1.01312,1.16511,50,20,34.2398,39.3767,9.86075,3.03413,0.00417655,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
37,0.58,0.689812,250,0,12.589,2,35,4.70212,2.61021,3.83091,0,10.701,1.01312,1.16511,50,20,34.2398,39.3767,9.86075,3.03413,0.00417655,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,0,2.12196e-314
38,0.58,0.689812,250,0,12.589,2,35,4.70212,2.61021,3.83091,0,10.701,1.01312,1.16511,50,20,34.2398,39.3767,9.86075,3.03413,0.00417655,1,1.89293,1.09545,2.3051,3.61021,0,0.835033,0,0,2.12196e-314
39,0.58,0.689812,250,0,12.589,2,35,4.70212,2.61021,3.83091,0,10.701,1.01312,1.16511,50,20,34.2398,39.3767,9.86075,3.03413,0.00417655,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
40,0.58,0.689812,250,0,12.589,2,35,5.42233,2.61021,6.77441,0,10.701,1.01312,1.16511,50,21,34.2398,39.3767,9.86075,3.03413,0.00417655,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
41,0.58,0.689812,250,0,12.589,2,35,5.42233,2.61021,6.77441,0,10.701,1.01312,1.16511,50,21,60.548,69.6319,11.3711,3.49886,0.00417655,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
42,0.58,0.689812,250,0,12.589,2,11,5.42233,2.61021,6.77441,0,10.701,1.01312,1.16511,50,21,60.548,69.6319,11.3711,3.49886,0.558622,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
43,0.58,0.689812,250,0,12.589,2,11,5.42233,2.61021,6.77441,0,10.701,1.01312,1.16511,50,21,60.548,69.6319,11.3711,3.49886,0.558622,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,0,2.12196e-314
44,0.58,0.689812,250,0,12.589,2,11,5.42233,2.61021,6.77441,0,10.701,1.01312,1.16511,50,21,60.548,69.6319,11.3711,3.49886,0.558622,1,1.89293,1.09545,2.3051,3.61021,0,0.835033,0,0,2.12196e-314
45,0.58,0.689812,250,0,12.589,2,11,5.42233,2.61021,6.77441,0,10.701,1.01312,1.16511,50,21,60.548,69.6319,11.3711,3.49886,0.558622,1,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
46,0.58,0.689812,250,0,12.589,2,11,5.55639,2.61021,7.46963,0,10.701,1.01312,1.16511,50,22,60.548,69.6319,11.3711,3.49886,0.558622,0,1.89293,1.09545,2.3051,0.992703,1.49129,0.835033,1.25393,1,2.12196e-314
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.6,0.689812,250,0,12.589,2,20,3,2.70176,0.657029,0,10.6948,1.01404,1.17669,50,22,60.548,69.6319,11.3711,3.49886,0.558622,0,0,0,0,0,0,0,0,0,0
5,0.6,0.689812,250,0,12.589,2,20,3,2.70176,0.657029,0,10.6948,1.01404,1.17669,50,0,5.61751,6.51859,6.50473,1.99102,0,1,0,0,0,0,0,0,0,0,0
